К+ЛIЮ	сущ	ja	вин	ед	ж	
СТГО#.	прил	тв	род	ед	м	
ВИД+ША&	гл	изъяв	аор гл	3	мн	
ОЦА#	сущ	jo	вин/род	ед	м	
UТ+СНRЕМА	прич	o	наст	вин/род	ед	м
ВЗНRША	гл	изъяв	аор гл	3	мн	
ПОМОСТЪ.	сущ	o	вин	ед	м	
W&Н	мест	тв	им	ед	м	
ЖЕ	част					
ГЛА#	гл	изъяв	аор гл	3	ед	
ИМЪ	мест	м	дат	мн	м	
БРА(т)Е	сущ	ja	зв	ед	ж	+и
ВИДИТЕ	гл	изъяв	н/б	2	мн	4
ВРАГЪ	сущ	o	вин/род	мн	м	
НАШИ(Х)	мест	м	вин/род	мн	м	
СD&ПОСТАТЪ	сущ	o	им	ед	м	
БОРЕ(т)	гл	изъяв	н/б	3	ед	3
НА(с),	мест	личн	1	вин/род	мн	
НЕ	част					
UСТРАШИМСR	гл/в	повел	1	мн	4	
НИ	част					
U&БОИМСR.	гл/в	повел	1	мн	4	
ГЬ#	сущ	i	им	ед	м	
МН+	мест	личн	1	дат	ед	
ПОМОЩНИ(к).	сущ	o	им	ед	м	
И	союз					
ТАКО	нар					
БЛА&ГОДАТIЮ	сущ	i	тв	ед	ж	
*ХВОЮ#	прил	тв	тв	ед	ж	
СЪХРАНЕНЪ	прич	o	прош	им	ед	м
БЫВАШЕ	гл	изъяв	имп	3	ед	
W(Т)	пред					
НИ&ХЪ;	мест	м	род	мн	м	
