PAЗDMЪ 	сущ	o	им	ед	м	
UБW 	част					
ПPABOCЛABHЫ(M)& 	прил	тв	дат	мн	м	
XP(с)TIRHWMЪ 	сущ	o	дат	мн	м	+ин
. 						
ДXBHЫXЪ#& 	прил	тв	род	мн	м	
MU(Ж) 	сущ	jo	род	мн	м	
ЖИTIA 	сущ	jo	вин	мн	ср	
ПOЛSЫ 	сущ	a	род	ед	ж	
PAДИ 	посл					
И&CПЫTOBATИ 	инф					
. 						
И 	союз					
CЛOBECЫ& 	сущ	es	тв	мн	ср	
WH+(X) 	мест	тв	род	мн	ср	
ПOЛЗD 	 сущ	a	вин	ед	ж	
ПPIИMATИ 	инф					
. 						
Z -68						
ПO 	пред					
PE(ч)HHOMD 	прич	тв	прош	дат	ед	ср
. 						
ДXOBHЫMЪ#& 	прил	тв	дат	мн	м	
ДXBHAR# 	прил	тв	им	мн	ср	
ПPИЛAГAЮTCR 	гл/в	изъяв	н/б	3	мн	3
.& 						
И 	союз					
WH+(X) 	мест	тв	род	мн	м	
ПOUЧEHIE 	сущ	jo	вин	ед	ср	
BЪ 	пред					
UM+& 	сущ	o	мест	ед	м	
ИMDЩE 	прич	jo	наст	им	мн	м
. 						
ПOMAЛD 	нар					
ПOMA&ЛU 	нар					
, 						
PEBHDЮЩE 	прич	jo	наст	им	мн	м
И(X) 	мест	м	род	мн	м	
BЪ 	пред					
ПЛW&TИ 	сущ	i	мест	ед	ж	
ПPEБЫBAHIR 	сущ	jo	вин	мн	ср	
. 						
HA 	пред					
PEBHO&CTЬ 	сущ	i	вин	ед	ж	
ДШD# 	сущ	ja	вин	ед	ж	
ПO 	пред					
BЪЗMOЖHOMD& 	прил	тв	дат	ед	ср	
BЪЗBOДRЩE 	прич	jo	наст	им	мн	м
. 						
MЫ 	мест	личн	1	им	мн	
UБW& 	част					
ЗД+ 	нар					
B 	пред					
MOHACTЫPИ 	сущ	jo	мест	ед	м	
C+ДRЩE 	прич	jo	наст	им	мн	м
.& 						
W(Т) 	пред					
MHWГИ(X) 	прил	тв	род	мн	м	
CЛЫШИMЪ 	гл	изъяв	н/б	1	мн	4
. 						
ПOMЫ&ШЛRЮЩИ(M) 	прич	м	наст	дат	мн	м
И 	союз					
ГЛAЩИMЪ# 	прич	м	наст	дат	мн	м
. 						
KAKO& 	союз					
B 	пред					
MAЛOE 	прил	тв	вин	ед	ср	
CE 	мест	м	вин	ед	ср	
BPEMR 	сущ	men	вин	ед	ср	
CЪ(И) 	мест	м	дат	ед	ж	
CT+И#& 	прил	тв	дат	ед	ж	
OБИTEЛИ 	сущ	i	дат	ед	ж	
ЦB+TDЩEИ 	прич	м	наст	дат	ед	ж
. 						
И& 	союз					
ВЪПPE(Д)ПOCTDПAЮЩEИ 	прич	м	наст	дат	ед	ж
. 						
ПA&ЧE 	нар					
(Ж) 	част					
BИДRЩE 	прич	jo	наст	им	мн	м
ЧИHЪ 	сущ	u	вин	ед	м	
И 	союз					
UCTPOEHIE 	сущ	jo	вин	ед	ср	
,& 						
И 	союз					
БЛГOЧИHIE# 	сущ	jo	вин	ед	ср	
BEЛIE 	прил	м	вин	ед	ср	
. 						
И 	союз					
ПPOCRZ 69 ЩE	прич	jo	наст	им	мн	м
KOЖ(Д)O 	мест	тв	им	ед	м	
ИXЪ 	мест	м	род	мн	м	
, 						
ДAДИTE 	гл	повел	2	мн	5	
HA&MЪ 	мест	личн	1	дат	мн	
ЖИTIE 	сущ	jo	вин	ед	ср	
HAПИCAHO 	прич	o	прош	вин	ед	ср
CTГO#& 	прил	тв	род	ед	м	
CTA(P)ЦA 	сущ	jo	род	ед	м	
BAШEГO 	мест	м	род	ед	м	
Г(с)ДHA 	сущ	o	род	ед	м	
HAШEГO& 	мест	м	род	ед	м	
*KOPHИЛIA 	сущ	jo	род	ед	м	
. 						
CЛЫШИMЪ 	гл	изъяв	н/б	1	мн	4
БW 	союз					
W(Т)& 	пред					
MHWГИ(X) 	прил	тв	род	мн	м	
OKP(с)TЪ 	нар					
ЖИBDЩИXЪ 	прич	м	наст	род	мн	м
.& 						
ЗHAMEHIEMЪ 	сущ	jo	дат	мн	ср	
БW 	союз					
H+KИMЪ& 	мест	тв	дат	мн	ср	
БЫBAЮЩИ(M) 	прич	м	наст	дат	мн	ср
W(Т) 	пред					
ГPOБA 	сущ	o	род	ед	м	
CTГO# 	прил	тв	род	ед	м	
CTA(P)&ЦA 	сущ	jo	род	ед	м	
*KOPHИЛIA 	сущ	jo	род	ед	м	
. 						
MЫ 	мест	личн	1	им	мн	
(Ж) 	част					
B+ДDЩE& 	прич	jo	наст	им	мн	м
HPABЪ 	сущ	o	вин	ед	м	
CTAPЦA 	сущ	jo	род	ед	м	
CBOEГO 	мест	м	род	ед	м	
, 						
ЯKO& 	союз					
BC+MИ 	мест	р/скл	тв	мн	м	
WБPAЗЫ 	сущ	o	тв	мн	м	
UKЛAHRЮ&ЩACR 	прич/в	jo	наст	род	ед	м
ПOXBAЛЫ 	сущ	a	род	ед	ж	
W(Т) 	пред					
ЧЛKЪ# 	сущ	o	род	мн	м	
.& 						
BЗИPAШE 	гл	изъяв	имп	3	ед	
БO 	союз					
HA 	пред					
БOЛШEE 	прил/ср	м	вин	ед	ср	
MЗ(Д)O&BЪЗДARHIE 	сущ	jo	вин	ед	ср	
. 						
CEГO 	мест	м	род	ед	ср	
PAДИ 	посл					
AЩE& 	союз					
И 	союз					
MЫ 	мест	личн	1	им	мн	
ЖEЛAEMЪ 	гл	изъяв	н/б	1	мн	3
ПИCAHIЮ 	сущ	jo	дат	ед	ср	
ПPE&ДATИ 	инф					
, 						
Я(Ж) 	мест	м	вин	мн	ср	
BИД+XW(M) 	гл	изъяв	аор гл	1	мн	
И 	союз					
CЛЫ&ШAXOMЪ 	гл	изъяв	аор гл	1	мн	
W(Т) 	пред					
UCTЪ 	сущ	о	род	pt	ср	
CTГO# 	прил	тв	род	ед	м	
CTAZ -69 PЬЦA	сущ	jo	род	ед	м	
, 						
HO 	союз					
WБAЧE 	союз					
Л+HИB+И&ШИ 	прил/ср	en/jo	им	мн	м	
БЫBAEMЪ 	гл	изъяв	н/б	1	мн	3
. 						
AЩE 	союз					
HE 	част					
UГO(Д)&HO 	прил	о	им	ед	ср	
БDДETЪ 	гл	изъяв	буд	3	ед	
OЦU# 	сущ	jo	дат	ед	м	
HAШEMD 	мест	м	дат	ед	м	
.& 						
И 	союз					
BM+CTO 	пред					
W(Т) 	пред					
HEГO 	мест	м	род	ед	м	
ПOMOЩИ 	сущ	i	род	ед	ж	
,& 						
CЪПPOTИBHOE 	прил	тв	вин	ед	ср	
OБPRЩEMЪ 	гл	изъяв	н/б	1	мн	3
.& 						
ИБO 	союз					
И 	союз					
B 	пред					
Л+CTBИЦE 	сущ	ja/а	мест	ед	ж	
ПИCAHO 	прич	o	прош	им	ед	ср
,& 						
E(Ж) 	союз					
UБW 	част					
CTЫ(X)# 	прил	тв	род	мн	м	
ЖИTIR 	сущ	jo	вин	мн	ср	
ПOXBAЛR&TИ 	инф					
ДOБPO 	прил	о	им	ед	ср	
. 						
A 	союз					
EЖE 	союз					
PEBHOBATI& 	инф					
CП(с)HIЮ 	сущ	jo	дат	ед	ср	
XOДATAИCTBEHO 	прил	о	им	ед	ср	
.& 						
A 	союз					
EЖE 	союз					
EДИHИЦEЮ 	нар					
ПOДOБИTИ(с)& 	инф/в					
БEЗCЛOBECHO 	прил	о	им	ед	ср	
И 	союз					
HEMOЩHO 	прил	о	им	ед	ср	
.& 						
HO 	союз					
WБA(ч) 	союз					
ПOДOБAE(T) 	гл	изъяв	н/б	3	ед	3
HAMЪ 	мест	личн	1	дат	мн	
B 	пред					
ПAMR&TИ 	сущ	i	мест	ед	ж	
ИM+TИ 	инф					
HAKAЗAHIE 	сущ	jo	вин	ед	ср	
И 	союз					
ПPE&ДAHIE 	сущ	jo	вин	ед	ср	
CTAPЦA 	сущ	jo	род	ед	м	
*KOPHИЛIR 	сущ	jo	род	ед	м	
.& 						
HE 	част					
ЯKO 	союз					
WHOMD 	мест	тв	дат	ед	м	
XOTRЩU& 	прич	jo	наст	дат	ед	м
W(Т) 	пред					
HA(с) 	мест	личн	1	род	мн	
CЛABИMD 	прич	о	наст	дат	ед	м
БЫTИ 	инф					
. 						
HO 	союз					
Z 70						
MЫ 	мест	личн	1	им	мн	
CBOER 	мест	м	род	ед	ж	
PAДИ 	посл					
ПOЛЗЫ 	сущ	a	род	ед	ж	
ПOHD&ДИMCR 	гл/в	изъяв	н/б	1	мн	4
HAПИCATИ 	инф					
, 						
AЩE 	союз					
И& 	союз					
ГPUБ+ 	нар					
S+ЛO 	нар					
. 						
HO 	союз					
WБAЧE& 	союз					
ПOMЫCЛЪ 	сущ	o	им	ед	м	
ЗPИTЪ 	гл	изъяв	н/б	3	ед	4
HA 	пред					
ИCПPA&BЛEHIE 	сущ	jo	вин	ед	ср	
ДШAMЪ# 	сущ	ja	дат	мн	ж	
, 						
B+PDЮ&ЩИMЪ 	прич	м	наст	дат	мн	ж
ЖИTIЮ 	сущ	jo	дат	ед	ср	
И 	союз					
ПOUЧEHIЮ& 	сущ	jo	дат	ед	ср	
CTГO# 	прил	тв	род	ед	м	
. 						
MЫ 	мест	личн	1	им	мн	
БW 	союз					
AЩE 	союз					
И 	союз					
HEДOCTO&ИHИ 	прил	o	им	мн	м	
ECMЫ 	гл	изъяв	н/б	1	мн	5
UЧHЦЫ#	сущ	o	им	мн	м	*
EГO 	мест	м	род	ед	м	
HAPИ&ЦATИCR 	инф/в					
. 						
HO 	союз					
UБO 	союз					
PDKOПO&ЛOЖEHИЮ 	сущ	jo	дат	ед	ср	
W(Т) 	пред					
CTГO# 	прил	тв	род	ед	м	
CПOДOБИXO&MCR 	гл/в	изъяв	аор гл	1	мн	
. 						
HE 	част					
BЪ 	пред					
ИЗB+CTHЫ(X)& 	прил	тв	мест	мн	ср	
CЛOBECE(X) 	сущ	es	мест	мн	ср	
ПAMRTЬ 	сущ	i	вин	ед	ж	
ДEPЖИMЪ& 	гл	изъяв	н/б	1	мн	4
CTГO# 	прил	тв	род	ед	м	
CTAPЦA 	сущ	jo	род	ед	м	
. 						
HO 	союз					
MEЖДD& 	пред					
COБOЮ 	мест	личн	возвр	тв		
BЪ 	пред					
WБИTEЛИ 	сущ	i	мест	ед	ж	
EГO 	мест	м	род	ед	м	
ПPE&БЫBAЮЩEИ 	прич	м	наст	им	мн	м
, 						
ГЛEMЪ# 	гл	изъяв	н/б	1	мн	3
W 	пред					
HE(M)& 	мест	м	мест	ед	м	
И 	союз					
ПИШEMЪ 	гл	изъяв	н/б	1	мн	3
. 						
ПOWЩPRЮZ -70 ЩE	прич	jo	наст	им	мн	м
CBOЮ 	мест	м	вин	ед	ж	
COB+(с) 	сущ	i	вин	ед	ж	+т
. 						
И 	союз					
ПPOCB+&ЩAEMЪ 	гл	изъяв	н/б	1	мн	3
ДШA# 	сущ	ja	вин	мн	ж	
HAШA 	мест	м	вин	мн	ж	
ПAMRTI&Ю 	сущ	i	тв	ед	ж	
WЦA# 	сущ	jo	род	ед	м	
HAШEГO 	мест	м	род	ед	м	
. 						
W 	пред					
POЖE(ни) 	сущ	jo	мест	ед	ср	+и
CTГO# 	прил	тв	род	ед	м	
.& 						
W(Т) 	пред					
CЛABHAГO 	прил	тв	род	ед	м	
ГPAДA 	сущ	o	род	ед	м	
*POCTOBA 	сущ	o	род	ед	м	
.& 						
W(Т) 	пред					
БЛГOЧ(с)TИBAГO# 	прил	тв	род	ед	м	
KOPEHE 	сущ	en	род	ед	м	
,& 						
ИЗPACTE 	гл	изъяв	аор пр	3	ед	
ДOБPOПЛO(Д)HAR 	прил	тв	им	ед	ж	
POЗГA 	сущ	a	им	ед	ж	
.& 						
W(Т) 	пред					
CЛABHЫ(X) 	прил	тв	род	мн	м	
POДИTEЛEИ 	сущ	jo/i	род	мн	м	
. 						
ИЖE& 	мест	м	им	мн	м	
MHWГИMЪ 	прил	тв	тв	ед	ср	
БOГA(T)CTBOMЪ 	сущ	o	тв	ед	ср	
ЦB+&TDЩEИ 	прич	м	наст	им	мн	м
, 						
ПAЧE 	нар					
BC+(X) 	мест	р/скл	род	мн	м	
BЪ 	пред					
ГPA&Д+ 	сущ	o	мест	ед	м	
*POCTOB+ 	сущ	o	мест	ед	м	
. 						
CЪ(И) 	мест	м	им	ед	м	
CTЫИ#& 	прил	тв	им	ед	м	
ЧЮ(Д)HЫИ 	прил	тв	им	ед	м	
OTPOKЪ 	сущ	o	им	ед	м	
POДИCR 	гл/в	изъяв	аор гл	3	ед	
.& 						
W(Т) 	пред					
OЦA# 	сущ	jo	род	ед	м	
*ФEWДOPA 	сущ	o	род	ед	м	
. 						
И 	союз					
MTPE#& 	сущ	er	род	ед	ж	
*BAPBAPЫ 	сущ	a	род	ед	ж	
. 						
TЪ(И) 	мест	м	им	ед	м	
Ж(Д)E 	част					
*ФEWДO(P)& 	сущ	o	им	ед	м	
HE 	част					
HEЗHAEMЪ 	прич	o	наст	им	ед	м
CЫ(И) 	прич	м	наст	им	ед	м
И 	союз					
CAMOДEP&ЖABHOMD 	прил	тв	дат	ед	м	
BCER 	мест	р/скл	род	ед	ж	
*PUCIИ 	сущ	ja/а	род	ед	ж	
.& 						
EЖE 	союз					
И 	союз					
ПPECEЛИTИCR 	инф/в					
Z 71						
EMD 	мест	м	дат	ед	м	
W(Т) 	пред					
*POCTOBA 	сущ	o	род	ед	м	
ПOBEЛ+HO 	прич	o	прош	им	ед	ср
БЫ(с) 	гл	изъяв	аор гл	3	ед	
,& 						
BЪ 	пред					
ИMR 	сущ	men	вин	ед	ср	
BEЛИKIA 	прил	тв	род	ед	ж	
KHГHИ#& 	сущ	ja/а	род	ед	ж	
*MAPIИ 	сущ	ja/а	род	ед	ж	
. 						
ПOCЛ+ДИ 	нар					
(Ж) 	част					
*MAPFЫ& 	сущ	a	род	ед	ж	
EЯ(Ж) 	мест	м	род	ед	ж	
ИMR 	сущ	men	им	ед	ср	
ИMRHИTO 	прил	o	им	ед	ср	
, 						
ПAЧE& 	нар					
BC+(X) 	мест	р/скл	род	мн	0	
ПPEЖДE 	пред					
БЫBШИ(X) 	прич	м	прош	род	мн	0
, 						
БЛГO&Ч(с)TIEMЪ# 	сущ	jo	тв	ед	ср	
И 	союз					
MЛ(с)TЫHEЮ 	сущ	ja	тв	ед	ж	
. 						
CE&ГO 	мест	м	род	ед	ср	
PAДИ 	посл					
UБW 	част					
OБP+TШИ& 	прич	jo	прош	им	ед	м
TOГO 	мест	тв	вин/род	ед	м	
*ФEWДOPA 	сущ	o	вин/род	ед	м	
БЛГОЧ(с)TИBA#& 	прил	o	вин/род	ед	м	
MDЖA 	сущ	jo	вин/род	ед	м	
И 	союз					
ЖИTИE 	сущ	jo	вин	ед	ср	
HEЗAЗO(P)HO& 	прил	o	вин	ед	ср	
ИMUЩA 	прич	jo	наст	вин/род	ед	м
. 						
БPATD 	сущ	o	дат	ед	м	
(Ж) 	част					
EГO 	мест	м	род	ед	м	
*ЛD&KIAHD 	сущ	o	дат	ед	м	
ПPE(Ж) 	пред					
EГO 	мест	м	род	ед	м	
ЗA 	пред					
MHWГO& 	прил	о	вин	ед	ср	
BPEMR 	сущ	men	вин	ед	ср	
ДIRЧECKIИ 	прил	тв	вин	ед	м	
ЧИHЪ& 	сущ	u	вин	ед	м	
ДEPЖABШD 	прич	jo	прош	дат	ед	м
. 						
CER 	мест	м	род	ед	ж	
Б(ЛA)ЖEHЫ(r)#& 	прил	тв	род	ед	ж	
И 	союз					
ПP(с)HOПAMRTHЫR 	прил	тв	род	ед	ж	
BEЛИ&KIR 	прил	тв	род	ед	ж	
KHГHИ# 	сущ	ja/а	род	ед	ж	
*MAPIИ 	сущ	ja/а	род	ед	ж	
, 						
BЪ 	пред					
И&HOKИHR(X) 	сущ	ja	мест	мн	ж	
*MAPFЫ 	сущ	a	род	ед	ж	
. 						
